submission_id,question,response1,sentence_left,startDate,context_picture,experiment_id,picture2,correct1,question1,problems,enjoyment,item,botresponse,correct2,pic_spec,understand,text,condition,target,age,response,comments,ref_spec,picture1,response3,education,target_size,languages,sex,RT,correct3,context,trial_number,startTime,attempts,question3,fairprice,question2,response2,adj_cond,trial_name,utterance
836,NA,pug,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no,1,dogs,Elizabeth,great dane,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/pug.jpg,dogs,some_college,NA,english,female,NA,dogs,NA,1,1574448711125,1,This is a,1.51,These are both,great dane,NA,warmup1,NA
836,NA,swordfish,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,1,fish,Elizabeth,goldfish,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/swordfish.jpg,fish,some_college,NA,english,female,NA,fish,NA,2,1574448711125,1,This is a,1.51,These are both,goldfish,NA,warmup1,NA
836,NA,hummingbird,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,Elizabeth,eagle,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/colibri.jpg,birds,some_college,NA,english,female,NA,birds,NA,3,1574448711125,1,This is an,1.51,These are both,eage,NA,warmup1,NA
836,NA,hummingbird,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,Elizabeth,eagle,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/colibri.jpg,birds,some_college,NA,english,female,NA,birds,NA,3,1574448711125,2,This is an,1.51,These are both,eagle,NA,warmup1,NA
836,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),ref-utility/pugs-5-6.png,24,NA,NA,NA,no,1,dogs2,Elizabeth,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/pug.png,69,dogs,none.,1,NA,NA,some_college,small,english,female,NA,NA,You and your friend see the following:,1,1574448711125,NA,NA,1.51,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small pug.</b>
836,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),ref-utility/goldfish-5-6.png,24,NA,NA,NA,no,1,fish,Elizabeth,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/goldfish.png,69,goldfish,none.,1,NA,NA,some_college,small,english,female,NA,NA,You and your friend see the following:,2,1574448711125,NA,NA,1.51,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small goldfish.</b>
836,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),ref-utility/eagles-5-6.png,24,NA,NA,NA,no,1,birds,Elizabeth,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/eagle.png,69,eagles,none.,1,NA,NA,some_college,big,english,female,NA,NA,You and your friend see the following:,3,1574448711125,NA,NA,1.51,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big eagle.</b>
836,NA,redwood,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,Elizabeth,bonsai,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/sequoia.png,trees,some_college,NA,english,female,NA,trees,NA,1,1574448711125,1,This is a,1.51,These are both,bonsai,NA,warmup2,NA
836,NA,chichaha,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,1,dogs,Elizabeth,doberman,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/chihuahua.jpg,dogs,some_college,NA,english,female,NA,dogs,NA,2,1574448711125,1,This is a,1.51,These are both,doberman,NA,warmup2,NA
836,NA,chihuahua,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,1,dogs,Elizabeth,doberman,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/chihuahua.jpg,dogs,some_college,NA,english,female,NA,dogs,NA,2,1574448711125,2,This is a,1.51,These are both,doberman,NA,warmup2,NA
836,NA,daisy,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,1,flowers,Elizabeth,sunflower,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/dandelion.jpg,flowers,some_college,NA,english,female,NA,flowers,NA,3,1574448711125,1,This is a,1.51,These are both,sunflower,NA,warmup2,NA
836,NA,dandelion,NA,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,1,flowers,Elizabeth,sunflower,NA,NA,Please label the pictures below.,NA,NA,69,NA,none.,NA,warmup/dandelion.jpg,flowers,some_college,NA,english,female,NA,flowers,NA,3,1574448711125,2,This is a,1.51,These are both,sunflower,NA,warmup2,NA
836,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,no,1,trees,Elizabeth,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,69,bonsai,none.,1,NA,NA,some_college,small,english,female,NA,NA,You and your friend see the following:,1,1574448711125,NA,NA,1.51,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small bonsai.</b>
836,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),ref-utility/doberman-5-6.png,24,NA,NA,NA,no,1,dogs1,Elizabeth,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/doberman.png,69,dobermans,none.,1,NA,NA,some_college,big,english,female,NA,NA,You and your friend see the following:,2,1574448711125,NA,NA,1.51,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big doberman.</b>
836,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:51 GMT-0500 (Eastern Standard Time),ref-utility/sunflowers-5-6.png,24,NA,NA,NA,no,1,flowers,Elizabeth,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/sunflower.png,69,sunflowers,none.,1,NA,NA,some_college,big,english,female,NA,NA,You and your friend see the following:,3,1574448711125,NA,NA,1.51,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big sunflower.</b>
835,NA,daffodil,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,2,flowers,Mary,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/dandelion.jpg,flowers,NA,NA,English,NA,NA,flowers,NA,1,1574448675868,1,This is a,1.5,These are both,sunflower,NA,warmup1,NA
835,NA,dandelion,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,2,flowers,Mary,sunflower,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/dandelion.jpg,flowers,NA,NA,English,NA,NA,flowers,NA,1,1574448675868,2,This is a,1.5,These are both,sunflower,NA,warmup1,NA
835,NA,pug,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no,2,dogs,Mary,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/pug.jpg,dogs,NA,NA,English,NA,NA,dogs,NA,2,1574448675868,1,This is a,1.5,These are both,doberman,NA,warmup1,NA
835,NA,pug,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no,2,dogs,Mary,great dane,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/pug.jpg,dogs,NA,NA,English,NA,NA,dogs,NA,2,1574448675868,2,This is a,1.5,These are both,great dane,NA,warmup1,NA
835,NA,oak,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,Mary,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,trees,NA,NA,English,NA,NA,trees,NA,3,1574448675868,1,This is a,1.5,These are both,bonzai,NA,warmup1,NA
835,NA,redwood,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,2,trees,Mary,bonsai,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/sequoia.png,trees,NA,NA,English,NA,NA,trees,NA,3,1574448675868,2,This is a,1.5,These are both,bonsai,NA,warmup1,NA
835,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),ref-utility/bonsais-5-6.png,24,NA,NA,NA,no,2,trees,Mary,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/bonsai.png,NA,bonsais,NA,1,NA,NA,NA,small,English,NA,NA,NA,You and your friend see the following:,1,1574448675868,NA,NA,1.5,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small bonsai.</b>
835,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),ref-utility/sunflowers-5-6.png,24,NA,NA,NA,no,2,flowers,Mary,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/sunflower.png,NA,sunflowers,NA,1,NA,NA,NA,big,English,NA,NA,NA,You and your friend see the following:,2,1574448675868,NA,NA,1.5,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big sunflower.</b>
835,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,no,2,dogs2,Mary,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,NA,great dane,NA,1,NA,NA,NA,big,English,NA,NA,NA,You and your friend see the following:,3,1574448675868,NA,NA,1.5,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big great dane.</b>
835,NA,hummingbird,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,no,2,birds,Mary,eagle,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/colibri.jpg,birds,NA,NA,English,NA,NA,birds,NA,1,1574448675868,1,This is an,1.5,These are both,eagle,NA,warmup2,NA
835,NA,swordfish,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,2,fish,Mary,goldfish,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/swordfish.jpg,fish,NA,NA,English,NA,NA,fish,NA,2,1574448675868,1,This is a,1.5,These are both,goldfish,NA,warmup2,NA
835,NA,chihuaha,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,2,dogs,Mary,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/chihuahua.jpg,dogs,NA,NA,English,NA,NA,dogs,NA,3,1574448675868,1,This is a,1.5,These are both,doberman,NA,warmup2,NA
835,NA,chihuahua,NA,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,2,dogs,Mary,doberman,NA,NA,Please label the pictures below.,NA,NA,NA,NA,NA,NA,warmup/chihuahua.jpg,dogs,NA,NA,English,NA,NA,dogs,NA,3,1574448675868,2,This is a,1.5,These are both,doberman,NA,warmup2,NA
835,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),ref-utility/goldfish-5-6.png,24,NA,NA,NA,no,2,fish,Mary,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/goldfish.png,NA,goldfish,NA,1,NA,NA,NA,small,English,NA,NA,NA,You and your friend see the following:,1,1574448675868,NA,NA,1.5,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small goldfish.</b>
835,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),ref-utility/chihuahuas-5-6.png,24,NA,NA,NA,no,2,dogs1,Mary,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/chihuahua.png,NA,dogs,NA,1,NA,NA,NA,small,English,NA,NA,NA,You and your friend see the following:,2,1574448675868,NA,NA,1.5,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small chihuahua.</b>
835,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:15 GMT-0500 (Eastern Standard Time),ref-utility/eagles-5-6.png,24,NA,NA,NA,no,2,birds,Mary,NA,1,NA,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/eagle.png,NA,eagles,NA,1,NA,NA,NA,big,English,NA,NA,NA,You and your friend see the following:,3,1574448675868,NA,NA,1.5,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big eagle.</b>
834,NA,dandelion,NA,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,no,1,flowers,mary,sunflower,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,english,male,NA,flowers,NA,1,1574448719907,1,This is a,NA,These are both,sunflower,NA,warmup1,NA
834,NA,pug,NA,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,no,1,dogs,mary,great dane,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1574448719907,1,This is a,NA,These are both,great dane,NA,warmup1,NA
834,NA,hummingbird,NA,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,no,1,birds,mary,eagle,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,english,male,NA,birds,NA,3,1574448719907,1,This is an,NA,These are both,eagle,NA,warmup1,NA
834,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,no,1,birds,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,42,hummingbirds,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,1,1574448719907,NA,NA,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small hummingbird.</b>
834,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),ref-utility/pugs-5-6.png,24,NA,NA,NA,no,1,dogs2,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/pug.png,42,pugs,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,2,1574448719907,NA,NA,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small pug.</b>
834,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),ref-utility/sunflowers-5-6.png,24,NA,NA,NA,no,1,flowers,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/sunflower.png,42,sunflowers,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,3,1574448719907,NA,NA,NA,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big sunflower.</b>
834,NA,swordfish,NA,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,no,1,fish,mary,goldfish,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,male,NA,fish,NA,1,1574448719907,1,This is a,NA,These are both,goldfish,NA,warmup2,NA
834,NA,chihuahua,NA,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,no,1,dogs,mary,doberman,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1574448719907,1,This is a,NA,These are both,doberman,NA,warmup2,NA
834,NA,redwood,NA,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,no,1,trees,mary,bonsai,NA,yes,Please label the pictures below.,NA,NA,42,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,english,male,NA,trees,NA,3,1574448719907,1,This is a,NA,These are both,bonsai,NA,warmup2,NA
834,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),ref-utility/redwoods-5-6.png,24,NA,NA,NA,no,1,trees,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/redwood.png,42,redwoods,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,1,1574448719907,NA,NA,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big redwood.</b>
834,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),ref-utility/swordfish-5-6.png,24,NA,NA,NA,no,1,fish,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/swordfish.png,42,swordfish,NA,1,NA,NA,graduated_college,big,english,male,NA,NA,You and your friend see the following:,2,1574448719907,NA,NA,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big swordfish.</b>
834,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:51:59 GMT-0500 (Eastern Standard Time),ref-utility/chihuahuas-5-6.png,24,NA,NA,NA,no,1,dogs1,mary,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/chihuahua.png,42,chihuahuas,NA,1,NA,NA,graduated_college,small,english,male,NA,NA,You and your friend see the following:,3,1574448719907,NA,NA,NA,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small chihuahua.</b>
833,NA,tree,NA,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,patricia,bonsai,NA,yes,Please label the pictures below.,NA,NA,23,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,1,1574448742876,1,This is a,0.75,These are both,bonsai,NA,warmup1,NA
833,NA,sequoia,NA,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),NA,24,warmup/bonsai.jpg,redwood or sequoia (choose one),This is a,NA,1,trees,patricia,bonsai,NA,yes,Please label the pictures below.,NA,NA,23,NA,NA,NA,warmup/sequoia.png,trees,graduated_college,NA,English,female,NA,trees,NA,1,1574448742876,2,This is a,0.75,These are both,bonsai,NA,warmup1,NA
833,NA,pug,NA,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),NA,24,warmup/great-dane.jpg,pug,This is a,NA,1,dogs,patricia,great dane,NA,yes,Please label the pictures below.,NA,NA,23,NA,NA,NA,warmup/pug.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,2,1574448742876,1,This is a,0.75,These are both,great dane,NA,warmup1,NA
833,NA,hummingbird,NA,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,NA,1,birds,patricia,eagle,NA,yes,Please label the pictures below.,NA,NA,23,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,English,female,NA,birds,NA,3,1574448742876,1,This is an,0.75,These are both,eagle,NA,warmup1,NA
833,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),ref-utility/hummingbirds-5-6.png,24,NA,NA,NA,NA,1,birds,patricia,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/hummingbird.png,23,hummingbirds,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,1,1574448742876,NA,NA,0.75,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a small hummingbird.</b>
833,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),ref-utility/great-danes-5-6.png,24,NA,NA,NA,NA,1,dogs2,patricia,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/great-dane.png,23,great danes,NA,1,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,2,1574448742876,NA,NA,0.75,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big great dane.</b>
833,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),ref-utility/redwoods-5-6.png,24,NA,NA,NA,NA,1,trees,patricia,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/redwood.png,23,redwoods,NA,1,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,3,1574448742876,NA,NA,0.75,NA,NA,congr,custom_main_text1,Your friend says: <br/><b>That's a big redwood.</b>
833,NA,dandelion,NA,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),NA,24,warmup/sunflower_warmup.png,dandelion,This is a,NA,1,flowers,patricia,sunflower,NA,yes,Please label the pictures below.,NA,NA,23,NA,NA,NA,warmup/dandelion.jpg,flowers,graduated_college,NA,English,female,NA,flowers,NA,1,1574448742876,1,This is a,0.75,These are both,sunflower,NA,warmup2,NA
833,NA,swordfish,NA,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,NA,1,fish,patricia,goldfish,NA,yes,Please label the pictures below.,NA,NA,23,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,English,female,NA,fish,NA,2,1574448742876,1,This is a,0.75,These are both,goldfish,NA,warmup2,NA
833,NA,Chihuahua,NA,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,NA,1,dogs,patricia,doberman,NA,yes,Please label the pictures below.,NA,NA,23,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,English,female,NA,dogs,NA,3,1574448742876,1,This is a,0.75,These are both,doberman,NA,warmup2,NA
833,What do you think your friend meant?,NA,It is big  relative to other,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),ref-utility/sunflowers-5-6.png,24,NA,NA,NA,NA,1,flowers,patricia,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/sunflower.png,23,sunflowers,NA,1,NA,NA,graduated_college,big,English,female,NA,NA,You and your friend see the following:,1,1574448742876,NA,NA,0.75,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a big sunflower.</b>
833,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),ref-utility/chihuahuas-5-6.png,24,NA,NA,NA,NA,1,dogs1,patricia,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/chihuahua.png,23,chihuahuas,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,2,1574448742876,NA,NA,0.75,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small chihuahua.</b>
833,What do you think your friend meant?,NA,It is small  relative to other,Fri Nov 22 2019 13:52:22 GMT-0500 (Eastern Standard Time),ref-utility/goldfish-5-6.png,24,NA,NA,NA,NA,1,fish,patricia,NA,1,yes,"Your friend runs far ahead of you, and you see him in the distance:",prenominal,warmup/goldfish.png,23,goldfish,NA,1,NA,NA,graduated_college,small,English,female,NA,NA,You and your friend see the following:,3,1574448742876,NA,NA,0.75,NA,NA,congr,custom_main_text2,Your friend says: <br/><b>That's a small goldfish.</b>
829,NA,bird,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,NA,2,birds,margaret,eagle,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/colibri.jpg,bird,graduated_college,NA,english,male,NA,birds,NA,1,1574448408048,1,This is an,2,These are both,eagle,NA,warmup1,NA
829,NA,hummingbird,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/eagle.jpg,hummingbird,This is a,NA,2,birds,margaret,eagle,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/colibri.jpg,birds,graduated_college,NA,english,male,NA,birds,NA,1,1574448408048,2,This is an,2,These are both,eagle,NA,warmup1,NA
829,NA,dog,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,NA,2,dogs,margaret,doberman,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1574448408048,1,This is a,2,These are both,dog,NA,warmup1,NA
829,NA,chihuahua,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/doberman_warmup.png,chihuahua,This is a,NA,2,dogs,margaret,doberman,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/chihuahua.jpg,dogs,graduated_college,NA,english,male,NA,dogs,NA,2,1574448408048,2,This is a,2,These are both,doberman,NA,warmup1,NA
829,NA,fish,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,NA,2,fish,margaret,goldfish,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/swordfish.jpg,fishes,graduated_college,NA,english,male,NA,fish,NA,3,1574448408048,1,This is a,2,These are both,fish,NA,warmup1,NA
829,NA,swordfish,NA,Fri Nov 22 2019 12:46:48 GMT-0600 (Central Standard Time),NA,24,warmup/goldfish_warmup.png,swordfish,This is a,NA,2,fish,margaret,goldfish,NA,yes,Please label the pictures below.,NA,NA,32,NA,NA,NA,warmup/swordfish.jpg,fish,graduated_college,NA,english,male,NA,fish,NA,3,1574448408048,2,This is a,2,These are both,goldfish,NA,warmup1,NA
